Age,YearsAtCompany,WorkHoursPerWeek,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk,Gender_Female,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Country_Australia,Country_Brazil,Country_Canada,Country_Germany,Country_India,Country_UK,Country_USA,JobRole_Customer Support,JobRole_Data Scientist,JobRole_HR Specialist,JobRole_IT Admin,JobRole_Marketing Manager,JobRole_Project Manager,JobRole_Sales Associate,JobRole_Software Engineer,Department_Engineering,Department_HR,Department_IT,Department_Marketing,Department_Sales,Department_Support,RemoteWork_Hybrid,RemoteWork_No,RemoteWork_Yes
26,9,53,9.67,1.13,7.43,6.25,8.1,5.9,8,1.0,7.13,0.0,7,2.0,7.74,3,9.53,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,7,41,4.14,6.67,3.53,5.36,8.9,0.9,112,0.0,5.14,1.0,1,1.0,7.26,45,8.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,16,57,8.49,5.96,3.91,4.0,6.3,2.8,7,1.0,1.74,1.0,6,0.0,5.95,10,8.91,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,11,52,3.87,8.31,3.59,1.85,5.6,8.5,72,1.0,1.16,0.0,2,3.0,6.1,17,1.17,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31,16,57,6.69,5.78,2.16,6.03,8.7,0.1,33,0.0,3.95,1.0,6,4.0,2.71,35,4.26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
59,12,43,9.85,4.17,7.78,2.02,6.5,0.8,108,0.0,2.35,1.0,1,2.0,8.45,21,1.36,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53,18,54,8.89,3.18,1.42,2.41,7.7,3.6,32,1.0,9.16,1.0,0,4.0,3.81,9,3.02,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,11,33,2.44,1.77,2.36,9.84,6.1,10.0,85,0.0,2.58,1.0,8,3.0,5.82,17,4.44,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,15,55,5.93,5.81,1.95,3.85,5.0,2.9,93,1.0,4.55,0.0,9,3.0,3.25,32,8.81,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,4,33,4.14,8.99,8.43,6.26,7.3,1.6,6,1.0,7.41,0.0,9,0.0,7.26,48,5.61,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,15,47,4.91,5.63,1.4,3.45,7.3,5.5,81,1.0,8.34,0.0,0,2.0,9.78,38,6.84,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,5,32,4.02,7.65,6.98,8.79,6.3,5.2,20,0.0,5.3,0.0,0,3.0,8.22,28,4.27,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,10,30,4.02,3.69,1.4,3.55,5.3,4.5,4,1.0,2.63,0.0,2,0.0,6.57,18,6.43,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,16,46,5.88,5.03,8.08,4.3,8.2,9.5,70,1.0,3.44,1.0,0,3.0,6.11,6,8.34,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,13,36,2.73,3.92,9.21,6.48,5.4,2.8,11,0.0,4.77,1.0,6,0.0,5.41,6,3.71,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,5,59,5.84,1.98,5.38,8.83,7.3,2.9,58,0.0,4.28,0.0,6,4.0,2.84,17,9.39,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57,10,45,3.51,4.75,8.24,8.35,5.9,1.4,80,0.0,4.14,0.0,7,0.0,4.13,10,2.92,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,11,59,3.6,7.88,7.36,3.37,6.4,7.0,57,1.0,2.19,0.0,1,4.0,4.66,2,9.27,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,12,34,7.65,4.55,8.16,8.47,5.1,3.2,87,1.0,9.22,0.0,6,1.0,9.5,33,1.25,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
46,3,48,1.27,6.85,7.9,7.31,7.2,8.0,36,1.0,1.27,1.0,8,3.0,4.83,43,5.88,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,6,36,4.43,7.83,2.85,9.91,5.1,9.7,107,1.0,4.96,1.0,9,1.0,6.28,25,9.87,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,1,43,4.67,3.9,5.5,9.42,6.4,0.4,82,1.0,9.82,1.0,4,2.0,9.3,38,6.49,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,5,31,5.37,8.18,9.64,5.8,5.6,9.9,44,0.0,6.94,1.0,9,1.0,5.67,1,5.99,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33,5,32,7.02,4.05,4.09,7.75,8.8,2.5,79,0.0,4.2,0.0,2,0.0,3.26,16,7.14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,17,46,4.33,3.3,9.73,6.13,8.9,4.2,24,1.0,2.31,0.0,8,0.0,4.43,26,3.6,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,19,45,2.92,3.0,6.25,6.35,7.8,7.8,26,1.0,9.67,0.0,0,2.0,4.38,41,1.49,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,7,37,8.96,2.8,5.15,1.91,8.9,6.7,50,1.0,1.13,1.0,2,2.0,7.43,12,3.26,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,7,47,9.83,7.63,6.92,1.02,4.6,7.8,118,1.0,7.13,0.0,1,3.0,3.67,9,2.59,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,7,44,1.18,8.99,8.34,1.43,9.0,4.7,41,1.0,8.92,0.0,1,0.0,7.57,13,9.31,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,7,36,5.92,3.08,4.55,9.7,4.5,9.2,107,1.0,1.23,0.0,2,2.0,9.0,7,8.67,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,0,56,4.08,1.77,1.3,2.14,6.1,7.9,70,1.0,7.53,1.0,9,1.0,4.02,1,3.86,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
53,1,38,3.49,3.82,7.38,1.4,5.2,3.1,109,1.0,9.99,0.0,6,0.0,2.22,31,8.52,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,11,35,4.02,6.92,9.61,3.79,8.8,9.5,41,0.0,6.76,1.0,5,2.0,6.75,35,2.91,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32,14,47,6.75,4.32,6.62,6.29,7.2,9.6,59,0.0,4.73,1.0,8,3.0,4.25,24,2.8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,3,47,2.72,5.94,2.7,9.54,7.0,4.2,71,1.0,8.87,1.0,9,4.0,5.81,3,7.91,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,2,54,9.22,7.7,3.23,7.3,9.0,6.5,78,1.0,5.99,0.0,9,0.0,6.71,19,3.94,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,13,55,5.2,4.68,9.19,3.49,7.1,8.1,57,1.0,7.74,0.0,2,0.0,4.67,4,1.58,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,7,53,3.93,10.0,1.12,9.45,7.2,8.2,79,0.0,6.29,0.0,4,0.0,9.32,28,7.48,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,12,43,7.89,3.68,5.94,1.32,4.2,0.1,71,0.0,1.34,1.0,8,0.0,4.6,44,9.91,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,18,43,1.15,9.8,2.43,9.81,8.3,6.3,99,1.0,2.92,1.0,2,4.0,3.77,30,6.09,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35,4,43,4.89,2.83,3.54,1.53,8.9,9.7,95,1.0,1.71,0.0,7,4.0,8.97,36,3.37,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,12,54,4.2,2.0,3.76,7.78,8.8,2.3,80,1.0,1.96,1.0,8,3.0,2.23,42,4.36,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43,19,33,4.04,7.76,2.97,1.41,5.1,8.0,99,1.0,1.14,1.0,6,0.0,2.12,4,6.84,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51,0,33,4.03,7.32,8.13,9.38,5.1,5.3,21,1.0,4.79,0.0,5,2.0,9.42,23,7.31,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41,15,44,1.28,8.3,3.99,1.98,5.8,2.2,95,0.0,2.61,0.0,5,1.0,2.88,11,8.98,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1,44,2.37,4.09,4.11,1.45,5.6,0.5,57,1.0,8.7,1.0,5,0.0,2.34,4,9.18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53,6,47,2.28,9.38,5.08,9.0,5.5,7.6,10,1.0,7.75,0.0,4,4.0,5.82,11,8.75,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,5,43,9.9,2.08,9.12,1.86,7.0,3.2,108,0.0,6.16,0.0,6,3.0,1.42,49,6.84,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,4,55,1.2,1.27,7.19,8.18,8.0,3.8,5,1.0,5.4,1.0,6,0.0,6.58,24,5.05,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,3,30,2.5,3.71,1.56,7.72,8.7,4.9,21,0.0,3.3,1.0,6,3.0,5.08,20,7.11,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
51,1,39,9.77,8.18,1.35,6.39,4.3,5.1,77,0.0,5.27,1.0,2,2.0,6.76,45,7.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33,9,58,6.65,7.06,6.1,4.4,5.4,2.1,91,0.0,6.77,0.0,5,2.0,3.56,17,2.96,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,4,49,5.06,4.93,8.98,9.24,5.3,6.7,102,1.0,8.04,0.0,8,2.0,9.15,13,5.57,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,17,39,1.71,3.31,3.91,8.84,5.8,6.9,11,0.0,1.74,1.0,8,2.0,3.44,17,2.87,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,9,39,7.03,1.53,3.23,4.84,6.1,1.4,26,0.0,7.38,1.0,3,1.0,6.74,15,9.09,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,14,56,2.24,4.04,7.73,3.09,5.9,5.3,0,0.0,7.68,0.0,8,3.0,9.51,4,3.91,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,8,53,7.04,5.14,6.42,3.45,8.8,6.1,63,1.0,6.03,1.0,1,0.0,4.61,18,8.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,10,31,9.81,7.18,6.09,2.98,6.2,1.9,73,0.0,2.93,0.0,7,1.0,2.45,43,4.4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44,20,58,5.79,6.81,2.34,5.87,6.8,8.9,96,0.0,5.85,1.0,1,0.0,1.62,9,7.87,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,16,57,2.93,9.53,2.58,8.82,7.7,4.8,79,1.0,5.52,0.0,4,4.0,9.67,48,2.99,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,20,56,6.63,1.9,3.54,7.96,7.6,1.2,38,1.0,5.28,0.0,5,1.0,7.87,3,7.87,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,8,37,5.62,4.03,2.86,8.16,6.9,3.3,59,0.0,5.15,0.0,1,1.0,9.27,27,2.62,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43,15,30,5.8,5.33,9.74,5.03,8.3,4.8,115,0.0,2.0,0.0,8,4.0,7.29,18,5.42,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46,5,30,5.3,7.04,1.17,3.9,7.1,0.1,69,0.0,2.65,1.0,5,1.0,4.08,17,2.02,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,10,33,7.06,5.46,6.63,7.82,8.4,0.3,53,1.0,1.88,1.0,7,3.0,2.11,10,5.75,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,16,36,6.15,9.21,5.66,8.14,5.5,0.6,24,1.0,3.18,0.0,3,2.0,9.36,37,8.39,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50,3,38,9.88,6.48,3.91,7.26,4.7,5.4,113,1.0,3.37,0.0,2,0.0,5.41,29,7.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,14,45,8.43,1.36,8.99,1.29,8.1,3.4,19,1.0,3.21,0.0,3,4.0,4.57,47,1.46,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,0,34,3.38,2.02,7.03,6.31,5.9,8.9,35,1.0,2.9,1.0,0,2.0,6.2,5,5.43,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,19,31,7.53,7.78,9.99,4.12,7.3,5.6,22,0.0,7.62,1.0,0,1.0,1.96,47,8.67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50,0,57,2.93,7.44,2.52,2.77,7.7,7.6,79,0.0,8.37,1.0,7,3.0,3.78,6,6.85,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,8,52,8.04,2.38,1.79,7.25,5.6,6.9,0,1.0,3.94,1.0,0,1.0,6.74,40,1.53,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,11,40,2.33,1.53,2.25,3.42,6.5,5.2,116,0.0,3.75,0.0,4,4.0,1.9,35,3.93,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
48,3,47,5.26,6.21,3.42,9.22,8.5,7.4,93,1.0,8.6,1.0,9,1.0,2.22,5,6.01,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52,12,54,8.12,6.72,4.75,3.68,8.4,5.4,26,0.0,6.62,0.0,8,3.0,5.6,15,2.55,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,6,54,3.52,2.22,8.76,6.0,7.7,3.9,51,0.0,3.64,1.0,2,1.0,6.61,27,7.14,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,7,48,8.53,5.26,3.55,8.45,7.8,4.4,1,1.0,7.42,1.0,9,1.0,2.68,44,6.71,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,12,42,6.8,3.75,9.24,4.62,8.5,8.4,111,1.0,4.1,1.0,1,1.0,1.3,39,2.82,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
